subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1465967.8,228425.69,258910.08,12194.803,323.162,18316.027,60582.99,7195.302,3848.068,4991.704,1365.553,886.01,1513.351,24597.816,4288.012,1847.899,241199.12,593.45,4278.708,219345.3,250621.62,11711.303,343.364,18222.172,61070.902,7355.59,4067.066,5362.534,1689.362,4102.08,1932.398,668.577,4117.823
MAN-1,1521227.4,242032.23,266407.62,14853.372,463.329,19077.496,63306.57,6566.081,4160.998,5228.466,1349.736,1290.066,2081.019,24856.834,4024.083,1870.208,230177.19,720.851,4340.404,241265.53,267980.47,11212.61,347.394,16755.502,60862.188,7168.636,4454.908,5250.502,1669.692,4238.612,1970.69,752.106,4491.947
MAN-10,1434596.0,222112.8,255547.31,11135.692,319.672,15759.647,56858.227,6627.498,3641.142,5328.378,1398.459,1207.77,1598.614,21835.268,3927.568,1679.848,227273.72,597.712,4071.386,221920.06,258321.6,12541.185,319.057,14857.279,57446.258,6771.36,3748.149,5376.181,1579.412,4028.227,2028.018,659.277,4079.268
MAN-11,1451549.2,223491.81,251379.88,13419.99,275.565,17047.941,63280.586,7082.039,3654.208,5132.112,1517.483,1476.238,1940.807,23618.148,4123.399,1689.782,234903.5,637.548,4343.462,219430.64,255669.19,11849.723,219.698,16588.734,59246.87,7325.424,4180.86,5130.602,1818.252,4214.114,1851.709,665.041,4343.896
MAN-12,1456518.9,223568.94,257741.03,12183.193,334.465,16397.047,61448.484,7096.923,2895.032,4801.392,1337.274,1039.182,1312.676,23012.906,4074.01,1527.592,240501.92,627.269,4443.849,225228.78,256462.69,11011.378,288.352,15377.137,56386.07,6743.844,3703.297,4917.516,1645.996,3785.366,1734.762,660.12,4230.366
MAN-13,1351664.8,214325.89,237369.94,12783.57,250.131,14351.339,53419.086,5926.682,3506.785,4962.263,1323.623,982.443,1208.637,21736.44,3767.299,1649.339,216468.48,651.137,3832.23,213803.03,243169.98,7839.89,180.659,12729.294,49479.516,6309.178,3695.209,4742.69,1469.714,3575.89,1774.516,698.879,3681.063
MAN-14,1492567.0,225181.78,261037.08,14057.117,550.438,16901.477,62312.223,7112.294,3457.845,5397.014,1452.257,1615.648,2112.754,23767.6,4679.928,1740.432,250709.88,635.938,4468.837,225315.78,264361.84,15892.798,361.528,15029.482,55700.95,7182.174,3510.754,5262.778,1619.881,4243.708,1821.244,605.377,4468.132
MAN-15,1387358.5,211636.97,248313.94,13538.501,193.79,12832.957,54005.637,6519.126,3543.62,5146.106,1325.817,783.741,1173.871,20667.197,3547.245,1497.783,222379.73,597.2,3724.596,210273.97,257349.39,13351.509,252.089,12392.492,54266.594,6927.452,3888.557,5028.122,1482.074,4138.477,1978.683,735.57,3865.69
MAN-16,1516010.5,237642.64,264230.7,13623.995,304.959,18515.521,63974.344,7026.17,3746.052,4906.87,1417.056,1703.007,1904.519,23949.982,4279.18,1661.794,238278.67,603.193,4408.533,242189.36,265130.03,12587.161,323.984,17402.861,56837.2,7376.236,3927.593,5674.088,1819.4,3850.662,1809.742,636.898,4268.02
MAN-17,1563582.9,242463.38,275192.25,14032.685,355.776,17365.703,61425.242,7260.54,3154.187,4988.444,1266.299,1157.889,1609.571,22873.71,3883.552,1647.16,249707.19,653.082,4459.614,247654.34,277805.66,12171.997,327.772,18648.822,64165.816,7615.992,3782.037,4912.397,1557.899,4247.33,2031.908,761.192,4403.346
