subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1444076.2,212452.47,252980.64,19911.164,305.307,16890.48,61177.016,6482.611,3190.649,4584.372,1324.143,1300.714,960.227,22550.445,3643.54,1599.441,238727.02,620.002,4036.617,213601.73,251822.86,17044.45,406.666,16896.084,63321.234,6823.964,3805.286,5200.262,1529.799,4305.226,1957.707,559.486,4064.564
MAN-1,1480640.4,221442.1,257923.3,17780.854,279.535,16184.36,56706.05,6768.663,3169.917,4785.057,1390.784,1264.925,1805.792,24147.44,3798.522,1575.677,255407.86,693.541,4077.216,222754.42,260595.7,16313.207,390.187,15919.973,58269.605,6987.208,3493.206,4877.39,1489.893,4027.072,1761.51,643.063,3916.359
MAN-10,1378901.2,199236.39,245323.97,19132.436,421.189,16983.912,61449.016,6011.941,3282.746,4868.778,1360.177,2085.96,1687.313,24264.107,3957.078,1633.867,228985.39,604.815,4185.602,193685.5,237253.84,17937.441,532.625,17052.553,60729.52,6486.529,3381.577,4376.936,1370.956,4120.505,1900.825,604.386,3993.251
MAN-11,1413522.1,206118.56,246329.86,21849.299,323.904,15122.568,57501.08,5970.387,2960.712,4606.117,1209.688,2132.245,1166.128,21017.262,3459.428,1334.887,249556.45,653.534,3789.852,207822.31,247054.31,20860.412,345.744,13773.613,52667.938,6366.408,3241.696,4752.351,1489.512,3853.204,1804.457,610.658,3777.514
MAN-12,1485179.5,224261.75,262266.38,19174.217,437.529,16283.482,59871.08,6408.981,3423.425,4782.529,1284.0,1510.472,2057.398,24845.623,3994.787,1444.221,240488.9,640.407,4173.073,222410.84,259684.19,18198.766,343.99,16637.21,63582.953,6829.742,3634.865,4949.596,1491.678,3782.257,1591.061,603.879,4090.128
MAN-13,1544953.4,230081.84,264255.62,20188.637,430.22,16578.893,60390.246,6505.482,3278.856,5312.833,1342.845,1503.921,1483.562,24047.281,3905.858,1524.962,282745.84,585.773,4090.258,228495.08,266308.75,22132.775,359.239,15880.629,56160.047,6503.368,3638.218,5024.4,1479.568,4043.14,1983.469,562.639,4129.087
MAN-14,1547317.0,238715.83,277503.94,18925.121,438.973,17762.465,60909.992,6830.112,2875.128,4044.486,1165.418,1942.771,1512.838,23722.07,4462.606,1731.005,244631.77,566.287,4288.098,240755.62,275257.2,17672.697,594.199,17116.75,58145.51,6593.204,3265.874,4174.064,1410.478,3842.659,1774.988,532.884,4151.85
MAN-15,1459697.9,220081.28,251929.69,28557.346,406.839,17360.426,62594.57,5551.132,3257.682,4583.943,1339.671,2769.328,1809.021,23268.295,3673.606,1722.67,230989.14,560.332,3936.804,218545.69,253696.28,19533.86,588.98,16858.893,60434.266,5954.526,3365.362,4686.14,1401.41,3895.266,1866.408,554.17,3924.87
MAN-16,1427090.8,226660.83,250826.3,17643.965,332.586,14380.055,51303.668,6873.584,3250.862,4775.076,1260.765,1500.527,1482.766,20121.129,3871.199,1226.323,245305.05,644.995,3651.299,217634.75,247854.38,18035.195,262.021,13381.976,49291.492,6798.698,3483.885,4429.495,1414.5,3494.286,1726.028,533.063,3640.006
MAN-17,1499568.5,229166.08,265198.2,24187.508,398.365,13739.554,51097.555,6157.105,2660.992,4181.667,1043.726,2373.682,1119.067,22913.248,3771.171,1350.02,270300.84,441.697,3632.517,221429.58,263441.03,20896.258,275.941,14186.396,53140.895,5710.608,2968.063,3800.556,1175.962,3470.133,1668.455,434.268,3237.398
MAN-18,1401964.0,210751.22,248974.94,23598.053,481.364,14696.564,54955.906,5974.162,2831.818,4471.86,1309.939,1786.476,1957.71,22995.977,3643.35,1372.407,236212.88,556.911,3904.326,206921.86,244775.25,14734.531,389.717,14406.682,53703.32,6382.396,3600.821,4828.064,1465.642,3834.44,1800.804,595.918,4048.662
MAN-19,1479737.8,220361.72,257920.1,24433.186,455.869,16249.959,63405.086,6937.972,3488.83,5189.92,1427.306,2067.014,2147.294,23069.86,3906.927,1692.799,243837.27,610.042,4391.063,218346.48,260120.56,16466.434,509.195,15795.421,59301.54,6919.512,3342.89,4951.13,1585.488,4100.35,1770.662,616.134,4319.766
MAN-2,1462738.8,216483.9,246032.23,20313.105,435.099,17558.188,59828.676,6619.406,3229.845,4954.689,1383.078,1781.627,1527.474,23002.156,4011.81,1506.361,256296.53,554.268,4221.411,218536.34,251407.27,18709.244,413.184,15914.043,60942.65,6807.558,3267.071,5024.146,1633.668,3986.63,1736.984,507.174,4112.958
MAN-20,1375485.0,204124.94,242994.17,17237.143,419.704,16398.775,57770.93,5872.473,2942.123,4833.71,1232.131,1956.579,1764.587,24261.621,4147.805,1692.062,235003.64,555.572,4020.301,194946.27,234033.39,14885.647,310.042,16657.926,61188.277,6366.25,3436.959,4850.498,1533.583,3879.24,1790.973,539.654,3838.096
