subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1349559.2,209512.5,243550.42,2511.33,242.654,14865.118,56450.195,6575.536,2748.993,4544.386,1219.308,647.189,1411.66,22837.701,4051.227,1499.898,230525.75,573.741,4106.536,202657.95,236199.05,3303.5,250.238,14068.383,59125.168,6698.814,3310.082,4486.44,1309.131,3693.068,1953.28,699.846,3930.325
MAN-1,1560713.2,238149.81,270259.16,2799.191,436.034,16967.127,64328.633,7337.955,4013.068,6121.824,1542.222,909.542,1682.376,25092.07,4643.902,2053.572,266082.78,746.901,4619.243,246267.92,279877.12,3478.536,445.827,15976.003,64023.812,7627.207,4498.19,6388.563,1829.876,4811.296,2122.448,877.191,4703.888
MAN-10,1410385.4,220340.52,251742.62,3312.002,302.184,16294.302,64866.906,6911.643,3522.88,5426.362,1433.295,689.625,1535.065,22059.307,4103.171,1975.653,226995.7,676.914,4528.83,216850.69,251882.1,3008.949,275.179,15209.847,57077.652,7206.506,3796.614,5174.2,1585.118,4218.828,2114.32,748.396,4519.992
MAN-11,1432858.0,230333.78,257947.78,3346.49,313.76,14814.043,56564.207,6775.364,3441.265,5029.348,1270.22,658.075,1041.729,21385.219,4232.42,1942.514,240630.92,733.561,4343.638,222177.72,255861.39,3265.032,189.48,14753.917,53848.32,7117.264,3665.776,4953.532,1499.182,3677.174,2002.52,802.865,4239.477
MAN-12,1419469.5,215264.42,248863.92,4255.611,278.619,14748.594,59090.08,6998.804,3783.449,5484.899,1412.803,663.257,1230.371,21837.477,4273.55,1725.758,234105.58,664.153,4418.354,223744.28,259894.12,4325.954,300.505,14647.795,57503.47,7634.419,4009.509,5470.904,1645.088,4121.2,2090.104,737.159,4245.276
MAN-13,1400353.5,217901.97,251139.6,3352.607,194.45,16569.258,59755.016,6576.026,3686.422,4696.497,1255.223,621.807,1124.632,22151.38,4004.715,1775.835,238588.66,623.026,4134.774,213931.72,245439.83,3820.565,245.148,15246.193,55292.953,6825.222,4422.731,5098.857,1412.094,3862.611,1848.736,721.534,4033.369
MAN-14,1478463.5,233852.84,258993.94,4012.292,252.826,18540.158,63362.04,7652.432,3569.068,4999.804,1461.084,809.594,1305.924,25854.81,4556.209,1798.286,239706.92,665.577,4735.746,229024.89,256895.53,4730.077,275.946,17406.203,63327.86,8025.787,3991.487,5538.238,1609.8,4155.633,2112.008,775.556,4464.936
MAN-15,1439520.8,227987.8,259086.16,2776.248,393.896,18080.047,57594.57,7051.794,3449.441,5130.176,1388.287,670.662,1046.924,27476.885,4165.319,1732.773,212300.42,582.034,4556.175,233873.31,262440.8,2535.64,383.035,15992.771,59564.637,7578.401,3772.242,4865.953,1645.028,4082.675,2025.756,784.025,4506.808
MAN-16,1411301.5,229071.66,248941.77,2610.338,232.041,15291.587,52476.207,6982.541,3629.533,5257.28,1311.66,498.983,1092.192,24638.621,3881.105,1773.401,241191.53,676.596,4186.424,223372.58,247204.56,2608.332,280.067,14490.167,51375.29,7278.486,3815.948,5110.281,1651.388,3897.628,1742.445,769.662,3961.183
MAN-17,1436782.2,217948.69,246494.89,3055.755,259.074,17477.201,68566.64,7537.906,3323.271,4482.826,1238.954,741.219,1212.504,25615.72,4377.594,1827.752,256763.84,571.899,4651.04,214680.5,248206.94,3484.028,329.065,16253.685,58796.285,7668.036,3903.966,4938.119,1418.081,4025.86,1958.504,727.231,4245.144
