subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1571457.2,241168.23,280932.47,23544.855,512.235,15251.973,57002.33,6472.414,3043.763,4539.859,1327.139,2752.596,1645.683,22885.998,4436.066,1651.737,259633.5,591.496,4119.452,237220.77,278285.88,23894.15,538.864,15031.992,56290.12,7379.342,3705.248,5393.674,1663.816,4149.443,1817.16,579.904,3995.165
MAN-1,1513301.0,225977.58,255868.67,27155.162,412.406,17408.262,61668.42,7046.102,3580.188,5333.766,1494.564,1743.88,1486.454,25138.053,3978.955,1651.525,247072.73,590.727,4300.214,223490.08,260273.66,24925.594,410.094,18262.87,64396.3,7477.184,4127.533,5347.41,1783.484,4111.092,1895.526,593.602,4298.984
MAN-10,1513546.6,222199.38,253616.9,30562.82,478.489,16744.748,66991.664,5997.67,3413.562,4995.114,1367.996,2902.937,2215.026,24169.475,3600.76,1336.514,249781.48,584.955,4046.448,223887.16,263249.16,24784.16,524.213,16254.41,63205.49,6366.924,3750.736,4853.887,1458.086,3873.766,1559.6,551.596,4221.516
MAN-11,1470631.5,220650.92,253642.17,24723.217,299.855,15024.306,54320.48,6032.25,3424.546,4774.451,1269.768,1887.984,1443.354,21660.63,3754.895,1490.501,252681.4,543.735,4033.597,220930.7,261889.81,21663.701,284.036,14300.621,53726.023,6513.216,3950.194,4676.772,1445.6,3403.112,1888.303,525.177,3776.172
MAN-12,1576948.4,240396.2,267311.7,27483.719,416.363,20422.824,68290.75,6540.732,3351.862,4953.884,1464.532,2200.594,1960.784,27983.883,3955.654,1757.485,248543.03,628.758,4287.836,238577.31,270236.28,22483.086,441.684,19249.586,66909.89,6607.026,3193.076,4846.466,1601.658,4040.809,1986.074,549.867,4274.902
MAN-13,1672835.4,259197.52,288590.47,28347.693,883.894,17409.107,54366.066,7231.174,3479.367,5848.806,1527.134,3212.254,2599.365,25440.922,3926.689,1377.433,283661.66,609.008,4755.412,256995.3,292794.3,27870.602,649.189,17387.902,55240.094,7728.444,3400.74,5439.468,1700.913,4268.274,1716.206,542.686,4637.226
MAN-14,1485030.2,222382.06,258734.92,33023.805,393.997,16113.07,58556.56,5885.644,3668.772,4726.128,1380.482,1853.045,1595.166,22838.148,3652.48,1633.082,245391.17,600.85,3937.885,213740.81,251485.97,31729.057,241.626,16499.295,61854.78,5994.664,3432.719,3731.687,1185.469,3305.466,1443.008,506.633,3511.818
MAN-15,1454753.9,210785.8,246760.42,30326.188,758.487,16467.38,60795.145,6190.856,2946.902,4893.674,1288.844,2192.202,1914.513,26021.906,3278.356,1405.062,243387.31,577.15,4109.404,213387.23,250481.66,24011.67,428.968,16274.121,60825.38,6321.868,3199.772,4605.76,1345.877,3575.589,1723.7,582.325,3890.328
MAN-16,1472440.6,225626.88,255660.77,24867.293,500.494,16281.04,58767.457,6470.754,2875.132,4621.5,1219.203,1960.423,2200.116,23806.9,3915.961,1421.799,233385.81,551.221,3937.99,223655.42,255227.86,24502.219,401.636,15794.377,58410.727,6623.335,3578.348,4737.59,1435.818,3810.034,1617.496,606.828,3968.206
MAN-17,1516136.5,225530.58,266073.4,28022.336,615.464,14993.678,56729.09,5612.914,2953.703,4634.916,1265.578,2559.834,1797.646,22785.768,4059.016,1537.272,258111.33,642.919,3941.756,224614.88,265806.1,25131.553,508.837,14576.435,57548.496,6014.938,3382.432,4913.456,1476.341,3949.843,1744.308,515.812,4085.9
MAN-18,1506580.5,228799.02,259925.3,26415.984,434.11,16913.87,57190.49,6386.716,3434.913,4499.709,1311.42,2222.098,1815.486,23869.531,4242.257,1487.769,252482.39,577.292,4153.547,231272.12,261966.98,20931.406,407.518,15402.71,53641.95,6674.852,3689.9,4757.36,1591.843,3794.886,1714.91,539.751,4032.388
MAN-19,1552498.5,232157.23,260970.36,23716.123,367.978,17910.277,63396.89,6360.698,3464.952,5071.039,1323.129,2470.126,1891.736,24325.494,3741.093,1341.858,269300.3,599.873,4196.317,233451.31,262462.0,22220.84,356.218,17991.96,67025.03,6366.935,3745.222,4538.047,1521.708,3835.928,1700.569,585.002,4092.258
