subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1614460.5,243747.98,281424.03,36239.43,1247.58,16573.727,64297.273,7282.026,3544.103,4825.926,1311.3,2522.443,3391.281,23148.814,4271.368,1521.287,241171.06,516.605,4176.707,250580.9,281762.7,31623.207,530.778,16258.853,62763.895,7748.576,3786.948,5525.417,1609.46,4107.508,1972.803,559.511,4416.92
MAN-1,1484878.0,225525.14,259622.22,30287.377,462.071,16067.965,60533.65,6352.483,3503.745,5337.902,1411.041,1664.227,1099.692,23806.283,3962.738,1591.333,221920.17,560.075,4380.608,225658.69,260235.38,26696.611,489.833,17420.82,58353.227,6989.606,3692.984,5070.3,1611.297,4064.4,1774.072,543.505,4188.445
MAN-10,1549351.9,232301.11,275308.0,27521.322,396.47,16170.062,58568.383,6322.952,3154.53,4769.07,1285.199,1989.249,1231.832,22950.396,3680.79,1910.493,258612.4,599.451,3943.844,230937.14,276056.56,24586.033,274.078,14385.544,54354.414,7157.564,3850.162,5345.677,1651.243,3530.884,2087.394,579.098,3840.725
MAN-11,1470523.2,228428.4,255617.55,26391.605,465.89,14071.308,59752.57,6361.862,3070.784,4734.093,1303.144,1646.458,1357.309,22398.502,4033.338,1642.4,232484.28,591.927,3859.321,224663.47,254874.72,26226.576,296.996,14489.604,55472.6,6695.784,3388.731,4622.992,1531.706,3820.22,1845.586,559.589,3823.906
MAN-12,1556264.8,235798.1,268248.34,24040.617,401.433,19386.285,65351.703,5794.868,3430.262,4839.917,1377.44,2679.166,2961.897,26039.502,4412.46,2086.293,239189.69,655.369,4248.622,242323.14,273248.12,26518.889,394.432,16121.337,59162.14,6837.65,3753.638,4576.792,1465.54,3976.036,1881.206,535.933,4527.902
MAN-13,1534611.9,236148.47,277369.34,26659.803,320.948,17518.715,60040.8,6131.102,3594.009,4888.215,1436.299,2881.732,1613.424,22700.021,3805.448,1567.212,230037.25,617.756,4001.568,229309.55,274130.56,23233.906,349.562,17627.117,62380.344,6102.418,3802.461,4802.631,1627.752,3800.581,1695.53,586.232,3831.025
MAN-14,1491594.2,236109.84,269021.12,24847.855,631.417,16114.834,52228.445,6097.563,3512.727,4815.398,1277.364,2085.776,2133.833,24349.266,3439.312,1420.188,214065.72,674.898,3825.037,239431.19,267928.25,22361.623,344.277,15875.221,53473.023,6742.588,3460.022,4061.598,1394.537,3525.326,1769.634,488.413,4087.934
MAN-15,1660866.8,257743.14,294558.1,27189.592,807.397,19967.723,69642.78,7492.405,3638.636,5979.22,1738.42,2859.236,2200.484,25219.225,4225.692,1911.302,239994.78,636.795,4681.596,252505.88,290747.4,29007.01,641.203,18609.217,67439.62,7803.738,3696.221,5679.204,1751.174,4764.156,2191.097,574.391,4969.824
MAN-16,1472764.8,220966.9,256027.12,27042.535,533.966,14356.282,57613.086,5619.574,3637.3,4529.524,1337.087,2177.63,1930.62,24485.17,3937.396,1444.868,248780.08,672.595,4300.778,214361.89,253911.02,24942.191,508.077,14595.799,56612.086,6746.29,4097.332,4836.088,1451.558,4303.028,1978.161,636.968,4391.675
MAN-17,1546190.5,234807.75,273613.0,30540.44,587.992,16799.326,65582.48,6842.32,3427.271,5090.36,1483.852,1740.138,1566.431,25740.785,4112.224,1614.941,235997.1,621.745,4464.558,229982.97,267060.34,24193.377,486.462,15853.919,64304.67,7267.794,4213.162,5399.878,1783.849,4431.504,1658.646,583.055,4338.248
MAN-18,1505522.5,232424.58,263477.6,27307.3,437.832,15482.134,57716.348,6528.68,2804.474,4383.171,1244.814,2195.529,1655.845,24168.498,3867.528,1524.034,244988.69,545.52,4228.706,227991.84,259252.3,22465.064,295.268,15283.311,57291.52,7511.396,3956.539,4781.632,1552.624,3693.665,1652.852,491.555,4321.672
MAN-19,1572807.0,237532.73,272566.78,28509.79,650.587,18842.383,70639.445,7045.749,4021.749,5349.257,1475.884,1666.035,1951.95,23659.205,3724.278,1778.617,241134.58,680.8,4361.606,237840.05,272568.75,24420.42,310.304,16725.006,66732.42,6987.116,3629.791,5328.716,1626.228,3980.526,2219.369,591.282,4255.723
