subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1533160.5,245537.19,271825.5,12926.737,279.093,16674.627,60764.227,7211.65,3597.156,5217.98,1512.352,972.079,1430.128,23079.154,3881.353,1682.684,235531.45,752.424,4425.832,245039.22,276386.56,10541.411,314.816,14490.014,58500.0,7622.311,3900.57,5630.779,1873.22,4145.736,2171.022,798.7,4444.516
MAN-1,1468395.4,222612.2,255286.05,13223.884,360.846,16618.441,62846.742,6517.932,3532.49,4932.695,1270.884,1211.103,1318.213,24157.066,4068.928,1672.492,251802.97,628.43,4230.17,221908.11,255064.6,12105.174,334.908,15596.634,59902.387,6687.145,3916.08,4828.74,1470.954,3777.163,1701.486,584.583,4225.878
MAN-10,1439229.1,225060.98,254429.02,13046.381,316.696,15523.044,58568.754,6662.094,3537.092,5014.586,1389.012,936.864,1533.934,21967.385,3697.398,1554.917,228152.38,700.503,4057.934,222611.28,254651.66,13026.562,281.661,15598.679,59127.03,6785.374,3737.29,5094.174,1488.163,4102.196,1969.325,534.105,4072.664
MAN-11,1433750.8,218762.5,254771.28,12625.134,323.058,15404.07,56139.184,6404.152,3514.553,5131.448,1376.414,1004.033,1908.938,21396.994,3998.641,1695.701,233313.5,665.183,3958.052,216772.89,260430.11,14723.285,425.034,14958.372,57870.6,6272.174,3694.974,4470.157,1413.496,3867.772,1964.694,652.805,3841.435
MAN-12,1425903.2,208894.05,241205.98,13619.153,326.771,15635.19,58348.03,6354.422,3008.923,4582.868,1182.96,1566.534,1419.37,21610.213,3975.426,1571.364,261114.78,542.454,4071.307,215591.27,247671.97,13880.884,283.749,14822.296,58335.414,6921.486,3313.355,4430.42,1412.214,3781.008,1941.156,572.791,3915.421
MAN-13,1526209.4,229943.9,269328.22,19061.074,422.254,15879.57,57655.008,6979.976,3102.91,5026.223,1473.502,1500.827,1634.878,23588.475,4213.534,1984.34,251651.98,647.392,4480.589,232430.31,270528.3,16873.885,463.865,15767.097,62814.73,7121.575,3824.569,5242.16,1608.25,4010.878,2012.843,622.523,4313.794
MAN-14,1512519.9,231230.89,265854.8,15009.878,545.394,16212.086,57622.543,6955.966,2931.184,4862.79,1349.701,1680.323,1466.888,25350.06,4209.702,1915.224,246442.48,586.376,4043.975,235356.02,273872.47,13558.894,285.682,16140.919,57258.098,7200.955,3352.719,4884.156,1475.755,4106.642,1930.902,590.753,4235.906
MAN-15,1547859.0,249644.77,274073.88,13623.449,398.206,16695.379,55275.043,7919.947,3445.752,5388.506,1518.135,876.468,1657.902,25672.963,4644.148,1973.865,238979.84,659.204,4661.504,249979.23,274678.6,15729.876,298.222,15337.682,55393.613,7694.123,3711.414,5180.657,1692.876,3902.171,1942.072,630.748,4578.754
MAN-16,1455871.9,226967.19,256627.94,14478.31,251.086,15972.06,53680.344,6585.38,3461.202,5139.81,1325.164,1305.058,2145.919,23513.707,4074.968,1526.746,233203.1,661.25,4311.1,225557.92,261696.78,13025.708,309.247,15952.077,55784.32,7360.018,3900.662,4657.012,1655.141,4009.095,1823.842,611.043,4298.674
MAN-17,1413490.8,207228.81,244468.56,15494.476,367.118,17147.945,64527.977,6593.634,3900.12,4981.808,1406.095,1400.084,1878.304,24588.79,4330.307,1756.004,238193.95,639.368,4387.382,206389.03,244151.98,13990.96,255.062,16316.516,61716.14,6864.542,3666.099,4721.657,1551.919,3942.524,1899.308,621.307,4112.897
MAN-18,1498687.4,230908.12,254793.31,10741.64,508.947,17323.293,63600.68,7472.537,4039.757,5268.778,1366.355,1356.368,1531.949,24283.043,4413.887,1808.221,260083.81,747.958,4440.33,225836.08,257546.34,10520.326,315.809,17026.816,62625.273,7498.006,4089.746,5645.104,1709.358,4073.036,2070.923,695.115,4346.361
MAN-19,1517292.9,231282.3,260935.81,11812.141,402.911,17858.955,65350.902,7358.374,3953.048,5339.526,1489.399,1423.628,1298.788,24069.793,4463.235,1719.722,244144.64,580.41,4506.028,238064.83,265436.4,12263.55,463.672,17347.467,65325.797,7731.053,4062.582,5716.929,1764.762,4269.994,1955.447,622.39,4278.336
MAN-2,1482792.2,232854.72,258816.3,16803.857,308.523,16679.936,61139.023,6981.673,3426.93,4740.506,1395.041,1074.073,1560.273,23195.064,3899.208,1693.456,231350.19,575.512,4138.719,231074.08,264703.2,11539.856,330.536,15987.309,60350.156,7337.398,3730.538,4763.892,1444.89,4090.263,1900.006,667.757,4239.444
MAN-20,1415302.5,213651.17,249170.4,11800.151,316.913,15917.777,59842.93,6885.553,3320.367,4983.712,1358.006,1221.402,1873.626,23794.623,4439.962,1672.76,237534.16,572.141,4438.228,215799.12,247463.34,12759.979,266.271,14664.489,54343.188,7330.554,3490.743,4630.046,1397.099,3760.276,1771.292,567.343,4264.954
MAN-21,1553030.8,237952.34,271438.53,14956.607,275.383,19217.6,67202.71,7143.26,3752.832,5552.607,1452.822,1485.612,1337.156,24452.846,4710.311,1830.212,239056.19,589.151,4601.518,243808.97,283013.03,11796.197,343.234,16459.512,60497.68,7785.144,3962.062,5359.031,1617.428,4062.824,2329.006,625.451,4363.325
MAN-22,1446019.4,220211.2,253058.72,12508.63,268.97,16991.484,58963.824,6429.775,3447.038,5141.878,1389.389,1067.451,1950.794,23323.662,3973.13,1558.702,232283.45,668.544,4130.172,223594.16,256251.2,12633.898,278.75,16769.996,62776.02,6748.877,3794.246,4840.059,1454.677,3340.781,1646.12,628.458,3895.285
MAN-23,1422796.1,212879.69,249721.17,13641.173,403.352,17973.172,61822.598,7199.38,3614.823,5388.274,1479.23,1108.692,2085.424,23044.617,4089.232,1631.975,238296.28,669.139,4378.97,208184.78,244368.86,13448.97,452.42,17218.242,61260.273,6826.222,3791.5,5057.926,1686.692,4139.671,1857.37,691.085,4384.977
MAN-24,1538770.0,240059.05,272903.84,14074.149,480.004,16997.61,62251.137,7050.112,3492.717,5106.245,1415.286,1128.036,2094.501,25557.904,4206.848,1720.901,236300.06,728.358,4551.29,240310.1,273475.9,12781.956,371.433,17062.662,64281.707,7585.724,3965.227,5538.088,1721.954,4280.404,2025.393,656.736,4594.652
MAN-25,1419218.0,216290.84,242241.23,11950.615,307.896,16511.086,60036.117,6768.309,3697.817,5131.176,1486.194,1338.781,1924.734,23107.225,4012.897,1699.358,233447.25,664.707,4467.83,219919.9,248378.34,10326.553,262.029,15665.353,61154.54,6926.878,3825.254,5277.323,1647.621,3649.247,1945.849,672.426,4482.61
MAN-26,1474532.6,237742.58,260032.5,14414.61,360.589,15148.385,59668.176,8040.49,3715.517,5696.292,1596.561,939.713,1459.136,24736.273,4372.972,1825.042,218505.7,755.765,4764.753,234591.66,253558.38,12734.261,205.153,15774.127,62752.176,7827.972,4111.726,5719.286,1770.002,4297.398,2228.684,683.362,4503.408
MAN-27,1406054.0,205911.73,242433.88,13426.986,308.465,17061.162,61601.168,6761.337,3491.194,4738.418,1255.692,1130.125,1443.157,24746.89,4493.084,1731.79,249769.19,623.394,4289.206,203826.69,239900.34,11610.76,337.775,16599.695,59608.957,7371.361,3900.659,5180.013,1540.509,4245.114,1858.646,667.295,4189.242
MAN-28,1423088.2,225400.66,250711.89,12289.119,521.946,17580.645,59981.48,6664.362,2838.69,4592.604,1091.83,1104.357,1133.817,24830.99,3915.567,1601.462,226770.77,579.038,3842.862,219495.3,251641.64,8082.3,370.296,16043.739,55489.246,6936.691,3379.846,4666.736,1464.565,3757.074,1906.788,646.452,3755.618
MAN-29,1629969.2,255821.84,290772.12,12430.543,480.462,17755.705,60737.906,7940.469,3918.865,5992.76,1641.887,1595.076,1332.46,23517.975,4380.502,1896.621,260130.86,709.29,4986.502,256985.66,291774.25,11719.267,387.129,17608.768,62794.77,8465.632,4257.683,5833.938,1837.524,4708.333,2031.85,742.598,4779.771
MAN-3,1448396.4,215276.69,249448.58,12733.494,318.431,17422.367,63155.71,6612.184,3446.561,4864.59,1387.013,928.032,1732.953,24262.756,3880.596,1555.474,249862.66,626.724,4347.864,215955.06,258741.72,12267.051,264.334,15460.112,56636.52,7031.79,3539.365,5176.656,1603.068,3283.328,1796.974,648.205,4129.449
MAN-4,1456481.9,233594.12,260908.27,9448.037,189.875,14934.824,55489.934,6551.71,3262.908,4514.48,1256.001,949.108,1471.711,22868.732,3893.818,1615.959,231574.61,630.908,4425.44,232958.05,262605.6,10240.81,155.734,14703.53,52956.137,6492.681,3056.177,4317.387,1375.659,3723.032,1757.91,562.816,3995.89
MAN-5,1420019.5,214650.34,251562.53,14939.294,296.202,15276.276,61051.527,6338.492,3276.224,4924.607,1341.633,1176.539,1660.103,24488.318,3842.434,1579.759,234197.12,609.946,4287.714,209283.4,249148.0,12394.07,295.605,15408.426,60426.84,7020.888,3237.958,4855.68,1569.773,3914.048,1955.574,654.894,4355.206
MAN-6,1380444.4,212791.78,246134.78,13841.729,310.91,16876.568,58885.625,6392.127,3124.486,4653.806,1325.056,1159.06,1226.704,24481.043,4005.272,1459.808,217593.94,648.658,4343.38,209544.02,242901.02,11821.25,379.17,15067.865,54427.094,6535.79,3557.49,4689.472,1425.905,3938.454,2001.846,710.177,4190.148
MAN-7,1513579.8,240033.08,265620.94,14562.367,353.385,18281.535,64287.6,7264.254,3347.506,4881.343,1462.134,1629.692,2402.435,25390.06,4387.961,1897.401,230267.7,565.729,4572.036,238862.34,266227.88,9597.092,335.539,16668.723,61311.277,7232.211,3735.686,5292.934,1728.508,4262.812,1907.232,746.53,4463.864
MAN-8,1447453.1,229278.7,259497.97,12412.141,417.283,16408.078,58763.164,6854.967,3671.064,5026.472,1439.56,1097.714,1856.919,21854.967,3772.763,1585.708,222243.44,635.881,4287.074,227691.31,257055.52,10205.256,434.501,15584.831,56075.695,7343.94,3986.65,5130.214,1697.265,4127.632,1924.984,675.419,4416.044
MAN-9,1504795.5,235878.6,263976.78,13182.077,372.608,19997.082,61136.85,7096.473,3337.579,5047.548,1470.908,1667.735,1758.67,27118.953,4199.884,1782.057,224881.55,647.546,4458.32,238735.44,264034.0,10061.665,318.559,19644.01,64867.62,6995.46,4266.828,4965.97,1785.076,3950.098,1785.526,668.672,4705.389
WOMAN-0,1493159.1,239785.64,264856.84,10909.132,293.163,16169.416,58806.6,6671.642,3280.038,4911.171,1255.526,887.967,1358.315,22727.754,3895.696,1622.696,234125.89,663.889,4325.832,237871.38,268472.16,8568.322,295.588,15006.342,57901.957,7178.164,3602.392,5191.208,1700.299,3932.781,1823.056,721.395,4346.83
WOMAN-1,1437552.0,218987.25,249566.64,11137.797,346.817,16565.84,62447.293,6346.962,3320.624,4734.177,1258.95,1236.302,1316.13,24079.494,3915.5,1658.57,244668.45,672.545,4251.566,217164.75,250810.48,10278.361,335.018,15677.902,59953.812,6426.464,3709.954,4813.844,1453.182,3767.756,1797.99,635.585,4215.999
WOMAN-10,1403874.5,220832.73,250045.83,9390.752,320.727,14510.869,55685.617,6446.804,3345.856,4828.012,1337.451,799.96,1201.121,21689.994,3699.646,1560.826,225924.25,716.097,3921.112,220267.5,250044.47,10685.969,296.854,14434.625,55255.953,6490.192,3499.68,4846.976,1406.937,4047.765,1985.155,501.807,3853.0
WOMAN-11,1404688.6,215373.39,249621.31,11159.824,303.67,14981.676,55075.19,5973.609,3286.572,4710.6,1234.826,1026.38,1785.3,21168.56,3896.148,1649.01,235371.47,639.678,3831.926,214064.98,256169.27,13069.697,353.235,13674.99,50965.74,6048.436,3489.013,4317.532,1316.51,3643.438,1983.048,681.826,3821.758
WOMAN-12,1379121.1,202226.83,231986.36,11686.08,264.342,15029.232,56598.7,5945.916,2999.101,4398.411,1095.593,1446.439,1292.587,21233.836,3538.629,1518.018,258211.9,536.601,3680.118,209228.64,237691.19,12650.422,252.943,14347.81,56001.062,6465.542,3262.41,4407.733,1409.238,3604.624,1933.348,557.575,3619.895
WOMAN-13,1491491.4,227641.38,265684.5,17756.506,395.244,14628.877,54403.44,6689.584,3013.611,4767.243,1393.932,1411.326,1563.435,23419.16,4004.024,1884.42,250572.53,676.497,4300.796,226562.6,263011.28,14981.422,426.408,14583.194,59677.914,6928.738,3650.908,5182.73,1603.294,3901.304,2006.877,656.064,4112.162
WOMAN-14,1462372.9,225902.23,257071.48,12453.123,433.029,15541.666,56551.586,6527.073,2794.02,4508.89,1161.055,1616.565,1431.392,25303.914,3873.534,1692.79,236988.31,570.106,3932.982,227916.97,265170.06,11699.464,305.835,15745.387,56673.914,6779.576,3191.691,4589.954,1342.672,4026.693,2013.091,571.04,3992.801
WOMAN-15,1483029.1,241096.06,265572.6,11436.31,389.185,16251.487,52546.22,7520.244,3214.838,5084.583,1399.87,844.356,1527.894,25891.822,4385.489,1948.897,235242.69,604.656,4435.851,234930.47,257875.31,12886.35,316.282,15204.708,54042.312,7268.055,3659.821,5059.156,1594.766,3780.938,1975.497,631.779,4410.666
WOMAN-16,1437713.0,225265.66,255452.44,11936.487,267.574,15733.185,51720.336,6310.68,3300.728,4847.04,1281.988,1288.646,2092.701,23452.97,4038.566,1558.54,236753.7,644.167,4150.276,223092.69,256757.4,10483.293,351.777,15081.126,54224.45,6974.374,3764.841,4593.765,1591.331,3903.966,1846.007,622.06,4330.233
WOMAN-17,1379687.8,204201.92,236747.11,13003.344,310.998,16315.903,60710.785,6058.111,3825.301,4797.977,1272.158,1329.512,1604.15,24415.562,3786.874,1554.123,241028.69,599.016,4137.688,203661.53,237413.55,11497.263,198.523,15341.469,59794.145,6323.698,3421.336,4428.758,1440.166,3872.352,1886.578,665.485,4043.642
WOMAN-18,1457986.2,225444.77,252152.45,8522.076,385.469,16909.008,58966.53,7124.073,3851.947,5368.972,1382.636,1179.942,1374.444,23685.03,4147.229,1723.741,257210.58,738.148,4274.01,220083.02,250127.19,8859.077,291.241,16074.85,58545.52,7282.538,3984.023,5419.78,1639.303,4038.315,2132.451,748.824,4319.124
WOMAN-19,1467409.6,224420.05,253181.58,9651.805,374.731,17351.13,64191.746,6831.636,3822.687,5059.081,1432.826,1248.216,1212.59,23016.227,4347.392,1783.919,238322.6,543.402,4210.282,230580.17,256579.28,10664.241,330.39,16783.217,62738.664,7097.181,3863.666,5469.146,1667.113,3901.119,2036.115,591.853,4105.517
WOMAN-2,1431577.6,228104.16,250404.25,14275.215,321.304,16429.191,58451.613,6847.521,3235.671,4475.916,1310.508,1057.457,1562.482,23204.887,3797.307,1597.442,221452.69,595.336,3975.233,224488.12,253038.45,9437.778,257.213,15817.028,60701.758,6907.902,3602.944,4601.692,1386.609,3859.387,1793.598,693.784,3893.228
WOMAN-20,1398705.6,212680.03,248523.44,10230.617,253.782,15519.774,59272.504,6817.738,3188.724,4790.767,1284.848,1276.42,1706.933,23372.896,4114.546,1679.676,237188.8,551.152,4437.895,212777.05,245254.36,9865.065,262.567,14175.671,53010.266,7009.093,3358.357,4577.863,1347.814,3748.045,1719.202,573.081,4136.672
WOMAN-21,1518887.2,235382.73,265162.3,12270.096,323.524,18460.998,67496.54,6972.206,3563.6,5171.461,1329.018,1216.96,1310.896,24859.672,4375.976,1799.591,240086.75,637.785,4301.927,237924.81,275464.75,9160.931,205.536,15955.776,57687.047,7340.964,4009.206,5031.555,1463.427,3326.29,1907.505,703.487,3983.901
WOMAN-22,1407732.0,215896.88,249197.8,10398.328,279.705,16314.894,57815.543,5948.376,3231.102,4881.598,1157.565,1106.419,1653.91,23269.908,3630.516,1478.095,228243.62,594.2,3876.789,218742.48,247013.38,10765.12,173.627,16473.967,61583.51,6014.301,3531.845,4457.468,1409.594,2968.421,1517.293,650.954,3454.804
WOMAN-23,1385332.0,208165.72,242586.48,10590.077,409.031,16017.413,58778.266,6713.39,3353.974,5125.733,1400.734,962.534,1792.638,22634.05,3888.927,1469.813,244226.58,628.294,4159.122,203706.47,239132.05,11323.048,380.352,15403.467,56058.844,6413.614,3456.016,4675.897,1510.222,3787.861,1823.449,686.121,4071.915
WOMAN-24,1513899.9,236171.69,271794.7,12318.668,497.322,17303.479,62020.17,6671.567,3060.82,4790.357,1418.571,1070.348,1997.586,25585.332,4031.012,1733.206,233698.56,738.464,4356.474,235449.12,268898.4,10764.882,407.572,16870.6,62741.402,7334.878,3588.818,5365.506,1663.192,4316.912,2065.857,664.384,4510.146
WOMAN-25,1406261.9,215542.66,241680.0,10003.491,339.269,16190.161,59484.363,6469.557,3548.086,4947.14,1417.94,1246.479,1821.568,23604.174,3996.411,1679.786,233580.75,669.705,4391.133,219053.34,244608.31,8573.042,272.483,15357.271,60247.324,6513.957,3580.535,4961.566,1581.877,3862.392,1940.28,685.581,4411.208
WOMAN-26,1453378.8,231358.27,254414.53,12701.685,396.451,15338.425,60099.055,7736.624,3686.473,5502.66,1568.565,857.624,1514.822,24788.162,4261.824,1739.443,222829.94,697.516,4722.364,230628.36,249699.77,11705.684,243.337,15806.799,60971.656,7381.49,3988.503,5479.702,1774.273,4333.063,2050.688,670.178,4430.872
WOMAN-27,1380320.8,202759.27,236664.78,10872.028,255.175,17219.574,62056.832,6530.384,3274.346,4460.55,1185.92,1076.179,1367.771,24739.223,3986.009,1658.561,247819.06,622.365,4186.06,201309.11,237051.84,9651.625,309.308,16558.45,56808.223,6963.752,3683.735,4939.738,1475.016,4260.755,1866.488,594.858,4113.698
