subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1465848.5,228144.84,260283.66,3081.766,395.497,14802.283,57423.824,6816.634,3864.964,5520.009,1371.917,637.655,1408.087,21395.93,3986.648,1627.43,253345.2,662.428,3999.51,230521.45,268517.66,3211.89,320.066,13004.896,52504.52,7492.454,3792.866,5447.474,1555.71,4141.33,1893.092,721.678,3955.105
MAN-1,1386215.9,207155.31,238888.28,3233.05,235.296,15349.047,56685.496,6391.426,3494.691,4478.782,1252.91,944.114,1150.87,22581.412,3999.904,1764.42,249286.25,711.207,4340.554,213510.27,251395.55,4223.893,408.196,14143.373,53478.74,6678.427,3471.266,4420.651,1408.47,4250.706,1982.92,698.146,4202.278
MAN-10,1257573.5,191197.16,221427.92,2008.558,241.417,18437.24,63329.793,5944.578,2978.88,3742.383,1097.594,680.182,1106.268,25648.637,3608.516,1595.89,209405.16,548.409,3843.303,181992.1,217452.67,2317.998,246.767,15939.871,58609.395,5883.288,3119.927,4165.529,1235.96,3730.486,1701.508,677.969,3658.203
MAN-11,1516738.1,242190.1,271842.25,3609.213,345.49,14656.942,51701.953,7438.846,3918.678,5764.794,1526.614,819.78,2234.685,21414.46,4407.672,1895.867,270303.22,761.386,4429.568,235363.83,272729.88,3299.544,532.777,14341.024,49467.824,8185.357,4224.11,5575.164,1814.363,4515.018,2157.6,794.284,4475.746
MAN-12,1355155.4,208722.88,245943.69,3959.389,117.427,16753.334,58865.14,7121.7,3554.856,4590.77,1290.89,628.993,1281.956,23437.967,3206.722,1318.142,221138.84,645.959,3911.752,204748.86,242285.3,3351.192,286.008,15177.833,56984.844,7123.79,3245.789,4466.552,1307.542,3347.786,1756.729,730.498,3852.22
MAN-13,1396387.2,217283.2,242322.31,2844.812,311.133,15648.714,59000.145,6361.719,3675.184,5038.872,1438.576,594.205,1320.275,21973.543,4314.719,1799.477,237148.0,699.375,4293.129,219171.7,247213.97,3600.258,327.436,14582.202,57024.457,6819.246,3920.698,5202.799,1523.894,4221.094,1969.95,794.523,3947.582
MAN-14,1382748.2,214447.45,248219.77,2615.854,265.051,16167.978,64223.027,6883.98,3387.476,4954.969,1378.379,623.494,1636.458,23542.877,4289.495,1750.822,235955.33,679.394,4355.322,202765.1,236699.47,2627.252,245.137,15288.549,61676.234,7368.692,3196.143,4998.124,1490.908,3977.511,1900.541,757.72,4379.827
MAN-15,1305889.8,199268.83,221901.31,4220.016,315.175,16443.184,57053.11,6654.591,3358.692,4666.44,1377.86,692.703,1018.938,23862.715,3877.121,1786.775,224266.45,678.089,4359.052,201915.23,228932.7,2751.224,363.873,14720.486,53142.438,6729.412,3627.902,5285.576,1566.215,3983.304,2003.492,784.182,4282.614
MAN-16,1414183.2,222955.42,249371.6,2477.347,228.773,17210.074,62620.01,7224.882,3463.715,4932.552,1513.991,678.412,1675.802,24086.234,3915.057,1545.009,216389.89,757.541,4403.823,222867.64,248836.67,2678.651,296.435,17467.973,67621.62,7320.28,3822.301,5227.132,1694.247,3956.7,1882.949,776.821,4283.709
MAN-17,1379400.6,209163.78,243516.3,2983.162,300.577,15900.764,60188.332,7056.504,3716.718,5508.233,1516.395,582.112,1366.179,24777.633,3835.487,1810.493,236193.64,816.242,4361.584,205587.95,243087.81,3160.896,294.475,15585.031,59613.703,7237.716,3744.294,5356.92,1477.578,3682.497,1837.507,878.082,4262.04
