subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1498715.8,240810.77,263053.44,7718.735,244.747,16953.11,65815.59,6971.534,3715.741,5211.612,1402.601,802.865,955.255,23209.799,3630.682,1665.933,227233.48,636.169,4192.96,241668.45,269807.5,7829.911,314.682,15486.199,59608.69,7393.91,4021.863,5321.518,1620.422,4406.312,2069.379,778.872,4163.158
MAN-1,1520770.5,248691.03,271102.62,5628.056,305.46,17190.754,65281.01,7825.118,4216.934,5517.818,1643.077,784.741,1527.149,23000.742,4626.898,2007.063,220085.53,740.068,4864.108,247349.25,270567.47,5874.857,351.804,16650.34,62547.867,8321.493,4299.928,5668.028,1897.829,4594.1,1894.273,792.195,4922.878
MAN-10,1443192.4,224128.12,257488.08,4706.807,281.554,16351.906,60625.47,7721.929,3801.516,5560.791,1658.388,852.535,1305.726,24033.828,4277.066,1880.534,233943.23,752.587,4571.74,220891.5,258280.5,4313.56,331.225,15414.792,60061.54,7199.116,4131.38,5260.792,1610.596,4182.404,2097.078,795.401,4680.64
MAN-11,1370681.2,209619.17,240240.4,6806.826,339.938,16206.173,66095.12,6581.135,3078.137,4463.61,1275.428,820.656,1872.745,25115.879,4262.999,1716.268,213997.14,564.69,4027.309,214038.52,241814.11,5638.781,175.304,15376.613,60102.227,6814.121,3797.524,4435.724,1473.746,3632.883,1722.332,657.357,3918.366
MAN-12,1496935.2,235924.53,263105.78,6540.87,413.409,16653.365,61991.98,7481.463,3949.344,5326.26,1457.735,958.22,2111.784,23476.697,4676.006,1856.746,231736.86,713.099,4605.45,236512.23,270027.4,7685.982,405.369,16647.1,63332.07,7580.356,3958.0,5114.156,1567.6,4302.299,1927.33,665.66,4230.056
MAN-13,1385890.2,224627.08,250402.62,7996.37,255.525,17604.441,68060.77,7531.43,3810.236,4920.54,1299.607,744.677,928.761,23771.1,4234.994,1534.768,189946.39,729.099,4545.232,214989.25,241712.23,5554.42,250.133,16931.994,64608.51,7340.044,4033.82,5290.033,1484.406,3834.05,1896.739,715.952,4305.009
MAN-14,1557267.4,247643.98,277077.75,7647.855,421.799,17674.102,66530.914,7386.132,3772.379,5838.626,1507.422,1089.713,1789.049,23320.46,4421.698,1854.501,235740.02,697.816,4686.24,246065.47,279889.38,7739.884,320.617,18025.584,65122.797,7635.941,4273.194,5779.31,1740.178,4223.856,1982.318,724.643,4643.737
MAN-15,1500676.5,236137.69,266365.47,8278.978,285.576,16479.232,59999.344,7319.358,3732.601,5801.538,1549.656,1193.081,1345.927,23820.033,4251.063,1891.74,236928.94,676.458,4725.636,237380.17,270287.47,7674.723,258.485,16478.705,57763.04,7684.75,3890.599,5203.184,1579.616,4344.088,2134.092,725.762,4489.589
MAN-16,1597244.5,263547.47,280497.62,5293.562,387.068,19308.31,63036.402,7686.158,3837.516,5367.685,1460.629,1165.087,1963.424,26605.428,4223.794,1926.449,253339.64,714.903,4630.334,257361.78,276379.5,6258.274,348.589,18105.158,61804.285,7956.175,4469.428,5560.214,1773.794,4536.643,2268.496,761.193,4669.47
MAN-17,1517563.4,246571.02,271707.66,6318.28,353.949,17437.59,60844.008,7901.487,3664.751,5170.156,1556.394,716.221,1198.58,28478.543,4216.028,1835.415,229248.97,643.256,4903.088,243214.05,272044.03,6183.552,318.443,17315.312,55439.203,7810.706,3945.684,5038.706,1765.486,4276.989,2024.716,735.267,4685.799
MAN-18,1338398.9,207760.23,234008.4,6272.506,250.255,16119.534,59617.586,6291.781,3514.047,4648.369,1245.972,792.522,971.389,23677.691,4284.23,1567.06,213384.89,672.838,4089.933,210059.83,238048.19,5614.552,235.307,14291.16,54508.695,6406.418,3711.125,4893.972,1442.393,3673.814,1720.744,720.638,3902.808
MAN-19,1486713.6,237043.89,269493.78,8140.004,223.22,16020.393,56127.812,7431.541,3851.88,5394.904,1527.34,819.986,1316.403,23179.568,4237.166,1850.885,231876.31,673.13,4366.07,235465.48,267461.0,7567.628,339.04,15512.23,57153.63,7378.854,3899.746,5225.992,1718.462,4356.752,2000.085,760.559,4299.87
MAN-2,1446613.5,230967.48,259431.02,3961.793,367.698,17714.246,62796.39,7131.004,3555.677,4933.896,1337.536,658.643,1040.281,22879.178,4448.476,1619.206,225776.06,630.545,4397.292,226537.86,257905.5,4292.552,293.598,16314.628,59797.523,7592.729,3377.866,4817.283,1491.946,3990.976,1733.862,644.968,4175.804
MAN-20,1524175.5,247485.78,281105.28,6550.526,210.253,15155.759,57687.47,7239.488,3811.266,5377.022,1607.996,866.957,1016.52,22677.14,3873.36,1685.73,239625.61,647.947,4545.826,241893.34,276573.38,6371.504,353.563,15015.802,53258.516,7713.585,4226.012,4948.11,1588.682,3939.996,1874.515,672.217,4576.258
MAN-21,1393405.8,229120.66,248132.6,6314.124,162.741,16295.147,58900.07,7261.209,3667.471,4903.825,1505.164,668.722,1149.137,22302.496,4107.796,1589.531,221563.66,648.126,4344.594,217646.88,238359.86,6160.228,205.411,16170.014,55075.617,6979.134,3798.432,4750.762,1595.418,3498.996,1757.632,691.641,4078.686
MAN-22,1507203.0,234373.47,271578.75,6880.985,443.552,16128.125,60018.39,7523.832,3682.889,5619.575,1449.716,826.275,1081.494,25485.879,4281.014,1778.194,246160.88,740.055,4474.722,229738.42,270170.03,7957.956,263.52,15398.608,60603.816,7773.663,4344.696,5551.43,1708.798,3866.692,2127.848,748.546,4421.102
MAN-23,1442405.8,225275.81,261210.72,7451.32,337.692,16711.129,60149.51,7079.292,3420.498,5030.136,1337.543,1043.438,1657.312,24283.262,4330.007,1714.402,222737.3,653.082,4530.164,221466.48,259220.75,7232.052,305.091,16004.466,59088.914,7606.91,3893.551,5501.99,1666.816,4166.724,2180.52,736.118,4382.705
MAN-24,1493779.8,241526.12,267259.62,4368.903,279.178,17449.635,61922.92,6874.268,3637.025,4797.824,1402.319,709.392,1423.028,24124.645,4111.98,1779.359,228831.94,647.065,4399.548,239918.7,267583.97,5418.248,225.158,16258.688,60931.43,6957.992,3732.728,4898.857,1623.987,3837.509,1862.283,750.192,4235.19
MAN-25,1552913.8,252444.8,277202.22,5203.634,315.943,18849.865,66280.43,8487.921,3986.475,5565.052,1546.826,645.325,2089.265,28321.16,4178.14,1822.023,241632.06,723.985,4948.748,241619.98,263719.22,5122.576,357.751,18918.926,66081.88,8446.973,4382.158,5940.503,1989.246,4152.921,2180.11,803.509,4954.102
