subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1463146.9,224013.89,255918.72,7855.311,304.47,17568.223,63348.12,6791.67,3812.922,5189.719,1324.092,994.03,1584.69,24597.35,4002.651,1550.044,246929.27,664.948,4146.346,223783.53,255846.34,7784.859,313.177,16933.89,60298.707,7094.975,3765.146,4905.931,1391.46,3774.633,1841.046,614.81,4201.915
MAN-1,1536174.5,241156.42,262398.44,7090.784,313.788,17735.66,64427.55,6933.085,3650.314,5238.634,1332.848,1032.413,1457.89,23148.873,4426.244,1736.975,262226.16,612.536,4498.926,245544.14,272147.56,7164.077,303.701,15127.939,56904.94,7298.332,4123.893,5377.268,1584.479,4300.594,2076.911,702.643,4100.401
MAN-10,1464381.9,233307.61,266495.16,4559.873,244.546,15077.925,55690.33,7069.96,3567.912,5270.708,1382.164,970.497,1192.931,23839.672,4263.632,1822.429,229754.95,662.206,4400.562,229754.73,268610.1,6165.124,324.376,14899.356,57020.38,7033.036,3432.206,5167.74,1539.707,4010.781,2033.9,710.961,4106.409
MAN-11,1479150.5,226595.25,255345.66,4641.587,415.673,19261.176,69121.02,7752.214,3537.084,5234.296,1449.44,940.604,1691.903,28121.188,4724.893,1688.98,233934.98,700.496,4805.415,228292.94,257916.73,4497.358,396.929,18532.207,69083.56,7673.234,3933.637,5365.346,1769.349,4336.831,1915.029,765.255,4710.216
MAN-12,1408284.5,216271.31,246296.52,4898.148,349.328,16227.393,64033.938,7268.964,3724.956,4982.95,1411.935,819.689,1080.608,23342.926,4346.096,1978.519,234317.14,695.556,4602.484,215897.64,247746.23,6123.716,411.288,14809.352,57401.973,6907.472,3890.05,5173.242,1567.774,4508.412,1978.969,812.292,4407.488
MAN-13,1440174.6,224399.02,256275.81,4540.425,346.721,15230.987,57833.656,6821.66,3800.687,5425.682,1417.68,734.068,1172.902,22234.37,4251.072,1936.658,241832.53,778.935,4303.784,224845.95,258511.38,4911.148,386.923,14286.896,54743.246,7417.506,3946.515,5255.847,1528.234,3974.35,1985.355,780.614,4263.926
MAN-14,1468494.8,230433.81,258669.3,5493.082,263.893,17292.348,61877.39,7170.427,3555.694,5034.264,1407.639,647.946,1262.717,23891.734,4300.476,1734.765,244670.31,635.574,4408.28,229372.25,259061.03,6149.244,213.714,15957.021,56423.844,7424.348,3817.795,5121.629,1565.053,3749.001,1871.002,697.763,4321.395
MAN-15,1530480.9,232294.9,264776.6,9280.861,413.183,18944.271,67572.49,6934.53,4098.245,6030.964,1434.851,1228.654,1570.57,26481.531,4379.356,1901.016,255103.5,734.128,4598.354,234010.47,267383.25,9385.136,295.729,17840.688,63540.566,7156.644,4194.973,5678.098,1715.336,4239.348,2041.644,693.37,4527.652
MAN-16,1416489.6,221564.92,247595.3,7301.666,189.416,15157.619,58246.215,7304.833,3794.336,5464.377,1509.159,997.906,1264.073,23405.256,3694.537,1576.919,236111.69,667.306,4403.359,219211.3,247550.55,8197.646,209.563,14690.643,57740.5,7223.872,3947.4,5313.652,1642.743,3680.043,1865.855,669.733,4297.268
MAN-17,1438308.5,223696.06,249119.28,6802.416,328.827,16064.742,56612.332,6721.601,3766.54,5178.396,1243.98,745.654,1292.694,25502.62,4073.41,1754.65,242538.03,694.349,4423.835,225243.5,255893.44,5355.723,292.928,15567.58,56839.42,6965.415,4059.597,5013.433,1453.609,4110.424,1837.271,847.377,4269.308
MAN-18,1584076.1,249837.62,280081.16,7654.076,288.86,18515.773,60662.13,7782.66,4397.03,5578.887,1589.801,1043.013,1553.747,25854.111,4114.18,1738.699,261269.31,724.336,4517.742,247244.23,282831.8,6801.718,288.564,17944.893,60667.87,7698.702,4612.806,5397.174,1631.239,4292.81,2051.11,751.841,4658.156
MAN-19,1484325.0,235024.4,260418.16,8519.413,315.752,15465.817,60385.887,6793.098,3689.258,5177.938,1413.553,1049.753,1540.393,22906.89,4046.538,1673.85,250475.94,655.024,4278.312,232324.64,261796.8,7278.607,223.335,14195.656,56353.742,7294.751,3817.878,5315.96,1533.029,3630.686,2065.118,639.047,4025.826
