subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1412882.2,213654.78,246606.02,3923.369,305.068,16088.555,63403.29,7070.931,3942.0,4998.789,1442.756,614.823,1633.614,23604.918,4648.156,1925.596,235311.94,658.884,4614.932,218756.88,246846.55,6067.14,440.88,16329.32,60138.59,7357.763,4043.74,5303.541,1643.036,4369.217,2044.631,759.296,4333.222
MAN-1,1259975.2,188581.1,226649.77,2407.971,181.073,14840.734,57742.586,6335.344,3119.246,4721.592,1258.111,521.124,1249.6,23129.469,3426.117,1554.245,208064.94,637.026,4060.859,187700.52,226193.17,2979.427,197.912,13863.929,56150.246,6053.513,3035.886,4492.145,1348.708,3346.571,1719.86,642.91,3769.464
MAN-10,1386115.8,223175.55,253872.81,2792.525,235.616,15482.924,57232.105,7016.474,4199.051,4814.672,1351.734,474.581,999.114,24505.645,3473.468,1658.494,216225.73,726.235,4174.475,212409.78,249417.64,2335.783,382.653,14589.798,56752.734,6980.23,3754.258,4355.144,1527.328,4213.552,2040.519,821.878,4123.168
MAN-11,1397154.9,217456.89,245123.08,3180.589,208.712,14820.078,56359.836,7369.282,3622.143,4964.593,1463.604,649.411,1147.496,23981.998,3916.953,1555.665,233687.66,644.992,4395.238,218621.4,254575.97,3399.078,268.469,13623.909,52821.277,7829.21,3769.678,5575.565,1670.071,3631.795,1824.07,741.702,4254.428
MAN-12,1403357.6,215178.94,245994.67,2696.022,337.838,17674.896,62357.645,7203.131,3126.098,5081.602,1295.919,592.189,1112.168,26020.594,4174.112,1600.141,238063.27,655.052,4653.951,213440.56,245326.86,3744.324,272.101,16524.916,56906.434,7726.752,3524.7,5451.17,1562.968,4065.922,1896.051,756.893,4339.746
MAN-13,1492440.8,230733.45,263430.38,2699.398,380.026,18246.557,65930.74,7927.574,3910.506,5528.813,1660.709,670.063,938.489,28043.785,4785.24,2160.563,243158.53,805.921,5147.391,223991.95,261396.11,2672.861,350.756,18939.621,66901.695,7806.778,4133.124,5912.323,1902.144,4496.748,2149.349,776.765,4852.243
MAN-14,1505286.5,231365.7,262701.22,3121.077,404.349,18504.53,69192.01,7602.975,3836.113,5476.855,1504.48,661.28,2214.99,25883.72,4503.862,1748.76,244569.48,719.411,4795.718,229425.28,267740.12,3838.97,372.17,18525.104,65582.09,7800.85,3812.206,5691.341,1732.431,4514.876,2050.776,796.781,4596.902
MAN-15,1394658.8,217368.48,245586.77,2951.111,279.4,15595.506,56377.625,7153.044,3519.332,5135.442,1456.345,529.198,1203.577,24921.078,4220.09,1944.739,234748.38,658.21,4478.518,217936.62,246655.5,3483.387,275.144,14949.271,55392.633,7280.128,3674.175,4742.141,1459.741,3748.191,1969.867,728.389,4236.665
MAN-16,1343545.5,204794.28,240128.25,2432.378,378.473,16791.752,60512.78,6716.846,3022.572,5035.815,1217.264,683.132,1140.166,24201.09,4006.358,1802.56,231291.75,706.726,4284.836,199259.39,230113.73,3096.946,284.657,15776.846,58696.227,7258.18,3545.68,4842.574,1346.736,3774.016,1637.748,727.29,4038.402
MAN-17,1371097.4,214364.66,236731.98,2249.274,376.612,16252.141,59428.43,7074.306,3627.992,5037.922,1274.343,604.908,1624.251,25142.588,4023.17,1583.962,227263.25,641.156,4486.063,213381.28,238334.11,2966.023,208.276,16213.811,60005.53,7209.764,3723.027,5095.969,1543.842,3847.293,1725.201,725.324,4330.882
MAN-18,1407174.4,220742.27,248466.06,2517.323,253.603,16536.988,54827.355,6953.232,3341.902,5161.157,1509.048,658.6,1073.667,25355.02,3801.221,1744.025,218207.78,756.222,4503.955,229382.03,257276.38,2963.9,261.372,16422.371,55868.043,7134.262,3730.782,5198.218,1686.091,3866.168,1850.594,768.34,4356.451
MAN-19,1422310.5,213112.16,248766.62,2699.252,206.518,14560.745,58067.047,6625.086,3934.371,5241.777,1349.601,695.883,1315.475,22570.197,3959.352,1586.614,260532.05,662.196,4537.178,215441.56,256329.39,3214.173,274.237,14118.361,53280.855,7560.304,4380.41,5339.85,1499.964,3902.592,1764.831,758.913,4023.01
MAN-2,1419521.9,224292.08,253679.08,3061.993,348.001,15777.871,59676.492,7080.252,4020.802,5537.558,1498.429,589.449,995.292,23530.457,4166.283,1808.502,226033.45,724.427,4508.856,224035.39,253181.27,3032.442,432.341,15146.638,57209.703,7187.276,3952.888,5115.612,1557.262,4347.277,2004.685,691.712,4298.126
MAN-20,1416322.8,216536.03,254710.44,2540.267,397.648,17388.453,62110.71,6736.438,3409.758,4992.15,1365.727,612.796,1124.429,24841.137,4136.53,1646.205,231395.08,610.814,4690.734,216594.5,249927.72,3771.153,249.591,17019.75,61523.84,7178.58,3663.773,4768.182,1512.35,3861.311,1897.702,726.076,4382.858
MAN-21,1427644.5,227745.52,259868.7,3658.338,316.341,17054.137,61407.707,7323.803,3329.609,5181.54,1474.35,605.662,1215.076,26093.045,3985.532,1619.794,222066.67,699.312,4732.858,218368.8,250140.1,3181.83,413.378,16969.57,59868.03,7833.788,3664.437,5632.834,1730.05,4201.42,1945.584,737.001,4579.66
MAN-22,1354546.5,208658.88,241984.67,1715.611,227.706,15995.576,57509.438,6507.064,2965.075,4429.599,1254.706,501.677,659.79,22128.771,3958.109,1630.966,213677.83,639.404,4183.79,212866.27,252210.72,2350.616,283.981,15311.631,56898.43,6478.632,3343.268,4452.092,1468.803,3609.203,2044.444,679.814,3919.836
MAN-23,1434635.5,223535.02,248719.5,2749.471,342.916,17771.7,65524.28,7583.198,3838.722,5157.331,1544.416,711.37,1362.53,27720.488,4104.39,1852.144,227050.2,820.251,4898.077,226222.64,249912.61,2710.289,379.975,16427.723,61681.496,8151.651,4036.585,5846.226,1821.608,4381.616,2040.684,825.57,4910.856
MAN-24,1515947.2,245135.02,267713.9,3160.685,319.326,16655.754,59450.43,7525.474,4246.85,5230.77,1531.085,828.485,1083.765,26553.207,4459.288,1639.581,240703.06,717.129,4785.102,243205.02,270953.22,3299.879,350.834,15922.48,58946.008,7799.592,4491.413,5569.73,1819.11,4191.755,2005.276,747.375,4906.632
MAN-25,1327896.1,202261.81,239948.72,2733.039,239.511,16680.156,59033.402,6862.008,3311.659,4989.235,1302.88,684.02,1142.386,22853.123,3730.219,1980.826,208342.6,727.433,4324.337,198693.08,239774.45,3023.527,324.242,15567.354,60873.074,7108.337,3653.624,5185.2,1537.598,4069.514,1889.704,820.459,4228.49
MAN-26,1458166.8,224250.84,254371.94,2291.255,340.241,18002.938,68887.516,6968.341,3312.588,5165.48,1391.748,580.371,1622.811,25665.082,4278.696,2182.014,234801.38,691.179,4643.154,226544.28,261045.3,2711.962,342.635,16621.176,61814.285,7425.558,3704.557,5156.386,1675.196,4390.081,1919.021,814.194,4554.57
MAN-27,1403289.2,215558.62,251915.42,2803.681,251.631,16186.809,58422.07,7339.212,3391.304,5385.124,1536.214,585.319,1002.059,23823.654,3849.089,1703.851,225903.88,709.632,4342.906,215733.22,258013.4,2635.16,383.393,15275.383,57778.746,7047.5,3762.943,5309.317,1536.722,4195.026,1827.705,810.019,4270.2
MAN-28,1535205.1,242813.7,270788.5,2252.602,300.908,19426.102,66306.77,8081.858,3563.75,5781.974,1617.432,727.468,1935.295,28753.303,4264.722,2091.66,245380.61,796.306,4879.593,238610.94,270853.28,2559.925,422.688,17896.244,62377.664,8392.062,3738.435,5892.155,1792.807,4909.384,2367.346,774.701,4854.882
MAN-29,1396438.4,218224.94,247876.03,3205.991,276.214,16419.254,61856.21,6808.99,3776.472,5014.68,1276.315,675.689,1449.276,23823.508,3951.853,1679.301,229313.48,743.799,4362.575,213502.08,246387.53,4013.821,372.399,15388.645,56963.223,6974.671,3852.329,5200.636,1620.504,4276.85,1977.425,792.956,4380.75
MAN-3,1462885.4,236108.69,257607.05,4506.403,266.239,16946.697,60780.33,7091.778,3974.69,5172.7,1445.301,778.713,1154.521,24186.361,4169.542,1916.711,230707.78,739.46,4407.978,231356.34,259788.56,5206.796,296.527,16628.072,58574.688,6833.478,3969.831,5391.2,1636.671,4223.871,2150.068,816.735,4051.633
MAN-4,1436601.5,214097.2,246137.03,4570.514,245.729,17496.264,63697.0,7018.672,3705.876,4752.671,1273.548,1011.503,1358.902,23531.48,3755.755,1549.423,258677.7,658.516,4045.478,210503.66,253284.84,4466.026,355.821,16338.009,65147.785,7401.715,3618.726,5347.961,1469.625,4231.056,1873.027,710.956,4268.964
MAN-5,1400372.8,217964.61,239812.2,2599.4,329.23,18527.232,66503.414,6806.208,3577.2,4903.417,1427.873,555.824,1352.019,27539.889,4018.293,1934.715,226326.05,746.874,4536.264,215026.77,242700.92,2610.848,249.965,17173.805,65333.42,6951.427,3834.452,5214.76,1453.29,3666.178,1732.308,716.558,4247.287
MAN-6,1442420.5,232401.22,260524.73,4132.605,265.28,16068.821,58249.438,7033.483,3333.587,4664.98,1450.774,695.266,1048.532,26527.53,4276.476,1704.366,234965.52,613.858,4641.287,222166.28,254230.03,4810.029,302.298,15314.819,55686.695,7215.806,3539.778,4378.026,1579.649,3756.534,1687.103,706.958,4448.681
MAN-7,1454136.6,237104.14,259183.94,3732.168,408.009,15590.082,59053.23,7165.781,3729.292,5206.952,1473.755,616.45,1111.234,24215.008,4063.405,1745.131,230972.86,695.0,4293.156,232883.05,254804.4,3485.001,457.39,14617.509,56333.824,7896.726,3646.003,5945.14,1743.868,4580.518,2251.687,736.682,4395.282
MAN-8,1423875.8,220114.39,250812.42,3565.516,314.472,15135.959,59140.152,6875.733,3770.927,5321.544,1242.725,711.782,1261.622,23939.666,4319.778,2074.537,238687.44,688.483,4345.804,220758.38,258087.14,3463.165,345.946,13963.522,55252.242,7634.779,3819.49,5500.288,1565.13,4096.145,1993.314,723.667,4349.7
MAN-9,1460197.2,234350.36,258896.6,3149.773,337.662,15768.521,60684.402,7739.057,3843.375,5455.476,1432.884,653.655,1750.954,24189.59,4216.09,1851.22,235442.23,704.017,4377.25,229750.25,259902.08,2819.392,308.81,15283.825,56788.54,7695.43,3780.966,5649.378,1595.996,4369.239,2085.812,790.053,4534.27
WOMAN-0,1391956.2,212307.86,244675.61,3681.802,343.715,14831.228,59976.81,6763.65,3792.598,4883.054,1380.14,644.713,1678.65,23752.732,4528.215,1811.082,238299.95,663.29,4298.446,214586.22,242100.45,5410.79,424.708,15130.646,57243.9,7159.627,3848.242,5162.812,1635.665,4145.51,1886.699,772.766,4134.679
WOMAN-1,1237166.2,182928.98,222475.03,2071.3,139.286,13732.841,56858.9,6137.352,2821.396,4482.32,1196.289,535.509,1124.181,23275.725,3035.358,1270.398,213331.11,632.3,3933.41,182350.86,220433.03,2542.04,201.291,13243.51,55182.527,6041.37,2699.716,4186.972,1270.418,3233.544,1556.189,671.732,3571.417
WOMAN-10,1332363.6,211872.36,238379.14,2418.422,271.143,15563.21,55848.49,6425.162,3256.629,4563.513,1259.39,574.85,927.085,23652.08,3458.762,1488.765,220405.06,682.918,3926.464,204035.14,236541.23,2109.885,269.711,14665.799,54633.69,6425.884,3410.81,4112.285,1380.35,3541.388,1737.858,678.925,3847.251
WOMAN-11,1354724.6,210607.69,237748.81,3052.991,212.384,14691.733,54484.227,6905.544,3366.616,4591.437,1296.429,649.59,934.802,24155.768,3722.417,1583.019,234183.06,627.233,4188.974,212216.88,244392.28,3548.581,219.43,12757.298,47339.64,7240.668,3492.416,5249.152,1635.566,3442.256,1536.519,711.478,3939.77
WOMAN-12,1357641.6,205763.42,234909.9,2494.664,345.398,17094.006,61141.816,6702.409,2913.461,4880.639,1293.441,635.381,995.356,24857.957,4009.358,1512.487,241979.89,717.421,4275.863,204138.2,235168.77,3415.9,302.984,15817.995,56024.324,7055.358,3118.548,4973.844,1323.712,3448.982,1510.179,763.017,4056.984
WOMAN-13,1470540.9,224779.56,256871.73,2503.698,391.422,17327.75,64945.16,7743.664,3727.613,5371.495,1549.088,724.339,973.111,27577.713,4805.346,2083.759,249466.34,836.785,5220.469,219217.83,256857.83,2570.36,279.523,17892.527,66156.57,7506.202,3866.692,5728.964,1789.691,4207.332,1975.88,785.177,4807.227
WOMAN-14,1494811.5,228668.98,259149.95,3059.896,415.446,18539.818,69256.25,7533.52,3747.054,5540.521,1512.604,681.68,1930.589,26018.424,4371.366,1761.097,247976.28,703.668,4803.87,228932.34,263894.28,3672.029,376.48,17774.717,64461.293,7693.248,3684.746,5446.02,1650.022,4253.691,2040.737,770.902,4489.925
