subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1579488.2,251975.23,274807.4,3407.096,320.513,18060.066,64423.45,8140.468,4064.695,5716.152,1769.297,795.289,959.461,25307.936,4707.199,1901.289,253510.58,707.349,4949.958,256051.25,280154.16,3708.427,414.136,17766.23,61567.434,8711.093,4634.2,5991.576,2071.801,4564.194,2270.578,864.599,5195.2
MAN-1,1439209.6,220049.12,254499.58,3260.026,237.643,17933.314,58847.68,7845.989,3844.241,5108.604,1591.06,628.745,1401.183,26448.498,3977.757,1816.503,230094.61,694.805,4790.632,222347.88,260671.66,3442.854,269.621,17718.467,61494.145,7598.608,3832.84,5332.927,1701.013,4126.21,2060.751,726.366,4816.386
MAN-10,1453795.8,216223.08,250422.58,4049.195,428.59,16862.045,57958.375,7315.423,4210.046,4889.238,1413.772,1037.872,1536.701,26952.057,4296.996,1720.301,271605.25,718.665,4561.846,212337.88,252145.48,4384.988,351.194,16367.726,60535.04,7661.114,4560.229,5662.192,1781.271,4184.653,2177.804,802.557,4641.733
MAN-11,1441075.5,227237.12,255303.12,3291.261,302.235,16914.889,62080.07,6813.432,3408.354,5082.12,1381.424,684.25,1574.48,24579.88,3997.409,1672.207,249291.31,659.839,4126.878,217940.42,250477.81,3105.22,222.988,16411.54,56406.586,6932.222,3761.494,5352.256,1587.381,3646.356,1923.023,793.73,4114.241
MAN-12,1425511.6,223109.88,250660.36,2858.034,252.059,13802.703,53261.35,6172.676,3679.884,4664.696,1339.924,657.38,1190.528,21733.344,3866.208,1714.725,251705.36,675.672,3920.268,221894.1,259657.1,2930.932,360.234,14964.526,52018.047,6753.496,4036.815,5257.352,1524.066,4025.253,1969.453,782.574,4072.64
MAN-13,1377274.1,205211.33,237710.67,3564.971,377.238,16011.619,57408.688,7144.25,3584.62,4813.874,1339.175,777.464,1273.788,24039.793,4465.782,1634.401,226691.78,685.514,4285.146,217490.23,248109.64,4612.91,341.091,16586.564,59481.51,7664.886,3849.254,5316.812,1623.354,4150.569,2000.25,841.543,4185.382
MAN-14,1348532.5,205906.11,241649.22,2645.394,294.061,15410.079,54063.01,7467.312,3843.876,5175.938,1426.715,744.671,1129.267,23404.555,3569.666,1717.771,223110.88,769.118,4294.092,208095.84,243664.22,2752.269,372.583,15118.041,52905.164,7553.472,3613.526,5424.338,1489.02,3740.939,1816.288,817.661,4547.503
MAN-15,1377290.6,213998.48,248129.97,3008.19,359.925,15412.749,59854.844,7081.982,3530.454,5182.078,1350.292,688.367,1352.456,21939.268,4131.633,1798.898,220681.5,736.572,4330.261,214065.69,251660.56,3172.13,293.435,14335.099,52077.445,7323.035,3693.071,5143.638,1560.752,3720.997,1737.445,724.732,4214.618
MAN-16,1460694.5,229213.84,255927.95,2637.639,282.914,18343.549,61259.28,7395.896,3261.466,4714.606,1478.781,582.161,961.786,24880.262,3651.542,1453.852,240500.78,639.752,4295.941,232108.52,254967.33,3174.083,397.397,17804.154,61417.754,7485.146,3569.224,5128.377,1757.403,4147.364,1977.939,743.817,4533.916
MAN-17,1361977.6,205108.53,239926.75,4708.902,268.916,17434.676,60415.14,6765.801,3736.955,5378.838,1314.463,613.747,1176.201,22531.922,3621.83,1719.984,239915.9,644.904,3953.243,202795.28,237581.6,3976.292,350.75,15413.656,54167.004,7464.722,3665.498,5178.599,1540.518,3659.857,2015.801,804.661,4126.664
MAN-18,1468326.8,230953.64,262950.66,3022.732,257.817,16716.848,56175.926,7408.164,3586.478,5303.462,1512.902,747.194,1320.289,25245.566,4107.861,1811.026,256930.97,694.004,4689.062,220225.78,263099.72,3487.121,270.695,15006.085,53083.69,7433.333,3555.604,5523.042,1742.274,4191.438,2064.697,785.864,4422.85
MAN-19,1372123.4,207066.92,240415.06,3301.14,358.265,15312.458,58973.76,6953.745,3391.996,5116.392,1363.978,736.289,1430.621,23819.28,4651.167,2129.198,219488.23,703.962,4482.145,217392.42,251048.16,3381.209,364.486,13561.183,56658.324,7456.058,3929.363,5401.497,1638.525,4198.754,2074.451,836.906,4487.436
MAN-2,1410055.2,218713.7,248770.19,2457.402,333.111,18513.205,59590.08,6985.57,3174.671,4415.782,1434.481,696.504,1198.414,22982.262,3793.511,1553.664,242125.47,582.095,4322.218,218658.92,249484.86,2998.037,307.478,15247.062,53849.594,7648.95,3529.004,4313.676,1409.861,4119.209,1732.229,711.434,4402.653
MAN-20,1291380.2,194347.14,226359.28,4287.848,375.129,14851.455,59963.125,6284.396,3215.973,4382.992,1314.016,681.527,1979.352,24254.67,3737.223,1355.344,220248.53,696.741,3899.286,193279.94,229954.52,3817.123,315.063,14324.097,53328.664,6104.426,3387.379,4452.236,1263.793,3181.094,1462.465,759.883,3515.533
MAN-21,1366695.5,212128.06,247162.81,2978.421,267.93,17036.064,57159.797,7275.186,3412.516,4821.175,1444.633,806.652,1404.501,22652.932,3662.477,1748.824,216088.62,700.113,4416.266,213840.73,243867.2,3220.063,367.539,15510.664,55216.094,7707.354,3849.378,5264.034,1659.046,3870.716,1881.365,742.147,4532.14
MAN-22,1359945.5,212045.27,236009.95,3310.467,342.397,15683.027,58323.84,6880.426,3777.842,5005.195,1476.038,795.937,1315.422,24391.17,3943.205,1825.094,230354.7,696.045,4499.224,206235.78,237751.27,4038.495,201.645,16021.602,56907.977,6892.716,4114.862,5016.578,1570.0,3776.588,1841.816,737.922,4162.994
MAN-23,1448584.4,223226.27,259712.16,2794.885,243.78,16548.896,60957.484,7588.193,3159.18,4783.924,1338.29,618.417,1671.742,25078.379,3861.1,1575.26,245973.4,703.565,4466.026,219386.67,260525.73,2686.388,199.998,15716.262,58369.45,7475.296,3330.099,4544.052,1310.6,3774.824,1843.375,692.183,4428.51
MAN-24,1387053.1,215425.6,239741.03,4130.13,227.792,16961.275,64686.35,7706.21,3561.476,5197.708,1465.674,605.585,1025.108,24735.705,4226.192,1604.812,224486.36,674.888,4487.36,210755.28,241219.61,4546.168,273.108,16529.621,63099.996,7840.861,3764.044,5062.327,1675.16,4198.564,1923.294,734.227,4481.695
MAN-25,1354930.8,210702.86,243883.95,3038.044,215.849,14999.397,53650.46,6741.272,3208.66,4888.148,1255.254,707.168,1931.142,23933.893,3754.408,1602.806,219171.6,565.027,4028.862,209427.61,239394.64,2780.376,359.202,17002.088,60408.7,6742.635,3495.972,5040.012,1631.146,3601.81,1938.689,777.153,4051.997
MAN-26,1466400.5,221156.5,257209.33,3508.801,372.023,19095.246,66941.45,7894.112,3493.11,5742.741,1477.747,913.157,1306.011,25311.387,5051.672,2110.193,254055.9,684.866,4778.922,213870.19,255913.84,3821.708,470.992,16550.396,64089.504,7533.622,3742.041,5576.686,1599.947,4756.756,1976.903,795.79,4598.968
MAN-27,1276782.2,189149.25,223808.08,2158.714,233.953,15389.397,56080.65,6882.346,3143.034,4863.568,1244.484,788.846,1573.772,23042.807,3465.184,1657.64,226825.8,683.387,3933.131,187579.89,225512.11,2457.549,491.019,14492.46,55043.42,6824.76,3052.705,4344.506,1303.487,4027.964,1824.442,659.447,4244.497
MAN-28,1429783.6,219417.84,256685.11,3208.832,347.179,17611.572,59786.67,7347.422,3721.754,4902.682,1378.129,644.248,1092.019,25751.06,3950.334,1372.086,243400.88,753.214,4443.476,213593.45,255565.9,2996.139,131.773,16587.336,57682.137,7569.719,3546.057,4439.939,1540.162,3359.959,1734.712,788.846,4432.934
