subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1367189.8,203450.11,232710.0,6691.396,365.004,15856.597,56541.254,6823.272,3692.135,4620.573,1318.964,786.901,1340.825,23822.998,3916.425,1575.6,241393.03,624.911,4247.601,205154.61,243319.64,6472.498,263.278,15603.474,58938.434,6833.411,3738.649,4816.742,1493.384,3968.127,2025.193,728.989,4055.615
MAN-1,1404990.8,207055.12,248936.86,6978.338,400.982,16312.395,59722.426,6862.543,3289.862,4689.36,1455.007,1082.357,1178.283,23320.225,4278.796,1647.096,247921.81,649.05,3985.92,209213.78,252195.42,7546.268,251.28,14658.195,54854.9,6801.882,3365.083,4825.438,1456.186,3710.604,1620.387,607.37,4117.527
MAN-10,1460078.0,217431.77,251207.38,10896.122,357.327,16990.195,63337.703,7100.38,3504.383,5196.75,1343.621,1106.343,1810.09,24338.965,3845.162,1841.054,248355.36,598.379,4535.343,217473.05,257510.12,7689.784,279.128,16693.986,66474.21,7352.05,4001.903,5499.206,1686.045,4265.7,2129.757,714.538,4512.225
MAN-11,1474629.1,233500.92,261737.2,7828.22,232.062,15299.301,57967.508,6273.619,3362.371,4826.613,1332.337,1193.754,1534.792,20439.664,3899.063,1641.116,238333.28,621.974,4128.825,236636.11,267987.8,10142.835,223.439,14275.164,53690.297,7128.39,3856.162,4775.576,1535.865,3723.082,1802.805,709.596,3989.462
MAN-12,1448466.2,225892.73,253896.34,8706.536,211.68,16964.338,60336.473,6726.896,3651.65,4703.102,1441.552,802.946,1298.86,21956.871,3486.413,1634.063,238131.33,650.828,4091.219,228207.23,260843.64,6855.522,268.807,15386.009,55053.293,6644.484,3790.285,4856.018,1631.604,3736.873,1910.978,657.723,4039.924
MAN-13,1397019.8,210706.64,249164.67,5360.99,431.519,17536.504,62954.074,7055.612,3483.68,5281.31,1405.264,942.775,1619.671,24194.232,4070.53,1725.314,228783.81,672.762,4188.52,207618.52,243712.1,7305.982,487.879,16844.213,63821.08,7249.428,3484.994,4847.584,1423.773,3853.126,1867.283,622.842,4303.102
MAN-14,1463312.8,226729.06,259213.38,8536.635,344.358,15643.967,57579.953,7230.956,3834.076,5414.913,1497.007,1137.955,1752.864,23856.871,3982.935,1724.172,255755.78,695.506,4344.114,219559.38,258505.55,5976.425,281.809,14412.522,55970.355,7066.848,4043.461,5342.494,1583.946,4157.548,2004.391,804.577,4328.884
MAN-15,1417983.4,223964.5,252754.06,5831.154,349.629,15752.902,55794.215,7815.336,3694.987,5654.756,1501.157,723.208,1411.097,24078.664,4586.204,2002.4,242983.86,709.875,4595.756,212643.5,244354.45,6032.108,294.404,15092.698,54551.895,7676.56,3968.841,5749.282,1660.666,4341.446,2009.877,815.801,4588.108
MAN-16,1422073.5,213787.42,251414.25,7239.719,252.472,15546.793,58610.836,7197.595,3679.432,5352.032,1376.92,1040.39,1345.998,21701.486,4226.819,1520.293,247607.34,686.615,4170.954,210735.58,249213.7,9534.234,392.195,15257.186,61119.13,7387.581,3986.903,5506.652,1590.165,4087.873,1817.542,612.218,4075.186
MAN-17,1427730.8,212857.31,247623.62,4986.035,267.912,18219.377,62306.246,6959.056,3373.44,5100.524,1336.383,777.565,1089.786,24695.234,3946.184,1792.05,247403.53,692.663,4268.386,214815.22,251155.94,5389.184,331.458,18266.873,61472.438,7271.393,3386.492,4959.897,1605.644,4093.22,2081.865,779.842,4425.927
MAN-18,1371579.2,216744.0,244108.62,5286.364,255.057,18023.732,63896.758,6348.94,3168.416,4963.727,1350.901,1066.94,1094.598,25368.877,3838.37,1520.783,217456.98,601.285,4056.954,208823.27,238545.83,4837.042,322.074,15657.603,58824.277,6164.845,3391.828,4723.391,1442.406,3460.608,1689.274,688.491,3856.968
MAN-19,1462170.8,225028.0,248723.48,6284.456,247.464,16590.053,61993.395,7752.81,3666.964,5233.206,1490.772,693.713,1483.305,24165.72,3875.877,1644.307,251929.22,729.64,4397.635,229066.23,254920.9,7751.095,340.2,15907.336,58755.74,7677.048,3888.19,5246.383,1662.442,4117.708,1983.923,728.379,4195.136
