subject,total intracranial,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,csf,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
MAN-0,1390228.9,211529.33,247276.4,7964.456,189.129,15466.812,58382.312,6592.286,3222.986,4959.243,1335.624,1167.006,1651.633,22599.664,4066.203,1774.398,243283.45,603.811,4279.172,205288.98,241177.31,7790.729,273.748,14244.6,57259.05,6495.656,3678.672,5315.284,1543.562,4133.591,1971.035,693.534,4019.163
MAN-1,1511766.2,235889.34,264316.72,7978.024,363.398,17788.914,62380.113,7451.732,3420.729,5314.788,1413.212,1372.335,1283.325,24547.871,4233.436,1795.562,252356.31,611.961,4577.266,235764.38,265082.88,6901.414,262.696,16715.637,58287.06,8096.406,4069.094,6017.274,1738.232,4077.508,2204.284,752.448,4701.943
MAN-10,1451756.4,223151.98,253138.1,6991.862,297.875,16165.346,61055.684,6644.354,4066.458,5025.833,1394.289,836.973,1635.446,22622.213,4134.252,1845.067,245297.31,751.258,4329.411,225508.56,255928.83,5537.048,219.796,15748.887,60770.145,6996.767,4371.304,5020.095,1678.639,3751.412,2025.474,751.11,4064.572
MAN-11,1398427.5,219187.33,251003.64,7170.698,403.434,14998.054,54902.45,6772.122,3511.632,4896.285,1278.127,1104.011,1370.414,21955.135,4160.67,1641.982,227119.36,660.273,4208.03,217736.97,253894.88,5993.346,291.4,13517.187,52320.914,7261.637,3733.177,5133.146,1492.144,4028.055,1749.395,691.415,4240.198
MAN-12,1456365.5,219609.64,258942.45,6168.422,248.605,14447.015,53779.906,7051.88,3593.526,5478.918,1289.46,1337.535,1758.424,22008.443,4013.917,1851.448,261885.25,596.101,3935.065,219306.44,263783.22,6903.184,391.931,14423.031,55041.176,7245.09,3598.376,5242.9,1584.108,4215.215,1823.136,718.996,4092.688
MAN-13,1407184.8,214834.81,248045.62,5831.51,316.415,15934.996,60834.58,6083.952,3770.32,5038.59,1307.438,951.238,1561.448,22841.68,4142.336,1884.031,248843.14,653.408,4172.502,209420.25,245097.23,6143.012,262.029,14973.927,56302.695,6444.968,3954.609,4897.99,1558.422,3904.74,2166.654,738.268,4271.903
MAN-14,1437614.0,221802.72,257238.89,5999.371,210.881,17706.6,59978.074,6919.356,3862.532,5309.149,1391.188,959.555,1110.68,25110.115,3685.008,1525.193,249034.8,639.046,4462.198,212241.53,249289.66,6052.366,283.192,16560.94,57350.832,6823.641,4466.222,5437.202,1608.355,3733.782,1851.62,686.078,4283.285
MAN-15,1448290.0,222839.75,247393.48,7545.411,373.74,16060.639,58493.355,6724.214,3779.027,5509.702,1356.151,1112.864,1447.753,24630.781,3817.889,1486.455,250526.67,689.664,4275.25,222844.9,256020.73,7796.386,412.978,15210.929,59477.832,7260.012,3457.586,5195.085,1465.865,4282.56,1784.562,638.766,4378.935
MAN-16,1453497.0,223722.42,252752.23,6843.302,248.807,16839.402,60612.184,6985.968,3284.602,4923.266,1313.687,929.663,1332.426,22887.623,4115.526,1728.027,256390.02,662.072,3994.123,220914.97,251106.67,7108.662,247.949,15863.384,59034.34,7846.062,3575.054,5477.225,1630.576,3912.766,2293.181,728.0,4192.806
MAN-17,1425909.2,216460.95,239968.3,4713.196,375.089,18602.76,61266.547,7787.162,3809.282,5585.085,1567.355,930.48,1718.44,25957.264,3943.316,1842.408,247451.97,708.559,4566.476,215122.64,244542.64,8070.33,415.004,17148.014,63279.914,8126.472,3823.422,5213.44,1573.427,3938.7,1966.383,735.535,4698.68
MAN-18,1424922.8,215146.03,250449.16,5872.399,313.468,15894.974,57188.035,6840.603,4081.439,5417.858,1457.565,784.9,1358.284,21572.957,4050.45,1681.569,257583.28,753.021,4039.618,212464.03,250796.45,8585.298,338.836,15031.04,53708.855,7379.295,4208.584,5294.886,1550.283,4179.12,1983.738,819.387,4097.299
MAN-19,1593026.2,253210.0,276787.5,7265.638,377.942,17887.535,64285.246,7599.897,3733.192,5489.822,1428.829,1238.156,1081.43,24403.482,4894.222,1854.681,269269.4,731.807,4632.105,251623.75,278010.56,6565.538,381.811,16915.916,61651.098,8141.973,4188.655,5737.86,1676.85,4300.244,2209.852,707.816,4743.304
MAN-2,1401843.8,217071.39,248026.25,6036.963,320.256,14431.756,53749.78,7002.332,3686.884,5410.328,1459.199,858.36,1384.721,23594.213,4297.355,1713.199,243129.55,646.506,4342.662,215613.03,246517.5,5614.292,383.332,14219.79,52655.855,7043.924,3939.509,5533.474,1609.481,4418.322,2175.898,717.27,4240.401
MAN-20,1504360.5,231022.8,262202.22,8285.256,288.613,16334.087,58843.973,7467.571,3267.604,5094.23,1390.858,1260.541,1481.485,25371.379,4247.576,1648.9,277269.38,643.974,4819.382,225473.22,255851.81,8111.42,328.781,16776.85,57637.58,7553.262,3552.79,4870.786,1689.548,4263.667,1977.857,624.441,4708.696
MAN-21,1368457.1,204512.78,243546.03,6387.349,345.65,16992.572,55446.945,6788.636,3274.305,4686.942,1241.243,853.615,1274.432,23338.873,3674.127,1643.159,240098.53,625.529,3723.284,204845.64,246439.81,6047.2,297.854,15296.477,51971.19,6490.16,3143.45,4708.95,1291.68,3449.981,1620.634,640.031,3760.027
MAN-22,1450623.4,218412.52,254672.86,7197.778,413.733,15232.248,55225.906,7336.012,3924.0,5616.426,1399.236,917.601,1565.083,24103.828,4433.212,1842.299,261716.44,674.689,4443.402,216629.66,256143.47,6923.304,419.646,14861.071,55631.527,7481.416,4182.768,5869.561,1716.922,4364.87,2137.836,736.949,4397.088
MAN-23,1448978.1,220377.97,257526.73,4763.352,324.617,17374.928,65340.805,6978.212,3760.659,5281.84,1354.524,1185.713,1252.671,23521.166,3955.664,1775.697,255535.16,706.233,3985.845,214334.72,252598.52,5936.96,358.538,16078.088,56043.367,7215.806,3588.85,5255.738,1538.824,4222.093,1990.167,709.618,4105.078
MAN-24,1356152.1,205499.92,238382.2,7305.024,289.693,14853.778,55667.785,6607.317,3196.036,4713.002,1249.36,1102.051,1367.713,23329.238,3950.202,1681.675,231059.62,601.179,3961.272,206378.12,237731.22,7236.645,270.505,14959.136,56850.938,6737.808,3675.001,5032.154,1562.04,4123.411,2153.146,605.202,4019.66
